,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200801,-7.8,-10.48,14.35,-10.23,-10.54,-5.62,-1.34,-5.19,-6.53,-1.68,1.83,-8.67,-10.22,-8.8,-4.59,-6.54,-1.52,1.3,-5.72,-6.07,-9.44,-8.77,-10.21,-5.07,2.11,-4.88,-2.81,-4.55,0.4,-7.21
200802,2.24,0.94,5,-5.21,-6.79,-2.28,-2.82,-1.63,-1.93,3.52,-5.23,4.64,4.86,0.07,-4.2,-0.01,11.93,13.81,6.77,-3.64,-6.69,-3.32,-2.72,-7.34,-5.22,-2.84,-6.75,-4.84,-5.24,-3.14
200803,1.15,-1.64,-4.86,-2.98,-2.38,-4.86,-3.07,-5.66,-4.21,-2.27,-2.27,-1.61,-0.18,-3.6,-1.83,-1.99,-8.5,-5.83,-1.97,0.17,-1.29,-2.94,-3.15,-1.73,-1.54,-1.7,-1.87,2.11,-1.79,-3.95
200804,3.34,2.13,-3.99,-0.11,-7.2,-1.39,3.23,2.25,5.11,1.8,3.15,10.03,7.83,0.48,5.65,6.14,3.2,17.81,9.76,5.77,0.35,3.24,3.55,-2.32,-0.4,1.68,3.36,3.21,-0.8,3.32
200805,1.51,-2.03,8.4,1.69,2.9,0.04,3.83,3.59,5.38,-0.18,1.31,10.49,6.42,9.18,4.38,3.01,7.45,33.38,17.86,4.17,3.9,3.01,6.48,9.66,0.76,3.66,2.39,-3.1,-1.33,3.91
200806,-10.06,-7.82,-12.66,-14.5,-15.94,-6.35,-11,-6.95,-11.78,-9.77,-11.32,-5.56,-6.8,-7.84,-18.78,-18.85,-4.34,22.67,11.12,-2.91,-11.17,-7.71,-8.98,-15.1,-12.85,-10.05,-11.68,-14.43,-14.64,-8.48
200807,4.23,3.62,9.42,1.29,-10.82,2.77,-2.07,6.43,2.22,-4.88,1.96,-5.36,-1.11,-1.5,-0.32,6.87,-11.05,-17.15,-18.19,-2.02,-4.04,-0.41,-1.21,5.09,10.1,0.48,2.54,-0.14,3.87,0.15
200808,-0.3,-2.13,15.73,0.54,3.98,5.58,7.28,-0.05,0.43,16.31,5.33,-0.02,1.35,-2.18,-0.65,4.12,-11.34,-2.99,-1.35,1.85,3.12,3.2,2.26,1.36,2.36,4.44,5.77,6.38,3.42,3.14
200809,-7.8,-1.92,2.4,-12.68,-8.83,-8.58,-6.25,-13.07,-20.84,-6.79,-9.23,-27.41,-15.72,-15.84,-13.31,-13.76,-22.76,-40.42,-21.55,-8.13,-15.68,-11.94,-15.48,-13.68,-9.9,-9.87,-8.56,-11.6,-2.73,-12.92
200810,-14.32,-12.45,-4.6,-26.36,-32.69,-24.31,-26.49,-18.99,-21.78,-32.7,-26.12,-29.25,-29.91,-23.68,-35.09,-17.49,-36.68,-32.15,-32.52,-10.29,-26.68,-23.65,-21.9,-27.41,-13.12,-21.36,-24.86,-28.57,-15.02,-24.33
200811,-13.54,-7.45,-8.57,-16.27,-20.2,-15.46,-21.04,-13.88,-19.95,-15.45,-12.08,-15.4,-15.86,-14.5,-16.28,-14.33,-8.07,-30.95,-18.49,-0.72,-13.25,-11.07,-15.84,-16.31,-14.97,-16.1,-20.67,-19.01,-12.19,-14.69
200812,7.44,-1.95,2.63,3.04,13.09,-3.87,-0.45,7.13,-1.42,-9.29,3.37,11.94,1.15,5.13,-6.23,6.21,14.19,-7.24,-8.14,-0.11,5.41,2.99,3.69,-0.59,3.39,4.83,8.46,11.46,0.46,4.21
200901,-3.28,-6.89,-1.92,-2.64,-15.9,-10.81,-8.7,6.24,-1.89,-14.89,-8.07,-12.28,-9.12,-5.34,-7.41,-6.48,-2.52,7.3,-2.63,-1.24,-4.58,-0.98,1.9,-11.68,-8.15,-1.65,-8.16,-2.18,-12.2,-7.11
200902,-8.16,-7.04,-9.33,-11.83,-11.19,-18.23,-9.41,-11.77,-17.9,-25.38,-14.61,-19.4,-15.88,-12.06,-20.95,-17.83,-8.33,-9.33,-20.57,-12.83,-9.45,-6.85,-9.16,-19.33,-18.27,-11.04,-4.83,-6.46,-14.31,4.84
200903,7.95,-2.57,14.11,6.75,6.94,20.37,13.56,13.58,11.77,11.12,13.74,11.48,10.43,10.87,20.48,3.71,18.47,10.3,8.49,3.27,12.99,10.67,13.46,18.47,10.75,11.11,23.38,18.66,13.57,2.43
200904,16.99,19.45,4.87,37.11,39.59,39.76,40.04,13.85,23.74,48.83,29.49,34,23.82,22.56,39.39,24.58,30.16,18.07,24.84,3.92,24.68,18.74,22.25,32.74,22.57,32.74,36.41,36.4,14.93,24.9
200905,16.2,5.17,8.16,9.2,15.27,1.87,2.87,18.4,11.57,19.07,1.62,10.93,4.9,4.35,7.08,6.24,23.93,38.82,27.91,3.21,10.59,7.51,7.98,16.36,6.98,13.67,2.37,8.89,6.15,10.55
200906,0.51,0.7,-13.78,-0.64,-4.24,7.7,1.13,10.73,-1.42,1.76,1.8,4.82,1.22,6.49,6.21,-0.29,-0.12,-13.65,-7.57,6,1.98,8.05,7.29,3.47,0.37,6.77,5.02,-3.64,-1.49,5.37
200907,5.23,2.86,9.16,12.13,44.31,13.98,10.39,9.09,16.3,21.44,15.86,5.37,12.64,6.3,25.56,8.37,5.78,14.51,5.85,5.09,7.48,7.44,9.65,15.23,9.61,7.75,12.22,5.77,4.73,10.45
200908,0.98,15.75,1.63,4.16,17.04,8.71,14.16,5.62,10.39,13.16,9.69,3.61,5.72,3.13,14.93,10.27,4.27,0.54,3.92,0.98,19.67,5.68,6.77,20.11,12.07,5.29,9.09,2.4,5.05,5.74
200909,5.27,11.96,1.45,7.08,10.47,10.54,7.49,8.39,7.26,7.2,2.64,5.53,13.15,11.3,9.16,7.55,15.27,15.45,17.72,2.7,11.93,8.73,10.65,6.47,8.45,5.47,6.28,5.44,0.13,7.7
200910,-3.62,-1.57,-0.7,-8.47,-3.9,-2.97,2.37,-10.53,-6.53,-4.27,-11.57,-10.55,-5.26,-6.13,-5.03,-7.07,-1.99,-7.64,-5.11,-2.41,-3.7,-4.76,-7.49,-4.55,-8.01,-5.58,-2.36,-7.08,-7.46,-5.13
200911,1.08,-0.45,-4.58,2.32,4.95,7.98,-1.77,3.2,8.09,9.92,2,3.83,4.17,1.98,6.49,5.55,14.11,5.03,-1.72,3.87,4.49,0.53,4.36,8.14,2.84,2.85,0.54,0.31,-1.71,3.61
200912,4.81,-1.02,7.82,2.76,11.05,5.19,7.81,8.14,8.84,12.76,6.96,11.56,9.08,6.97,11.27,5.7,-2.09,9.38,9,6.32,10.3,6.43,10.01,9.26,9.98,5.35,5.93,5.78,2.5,5.13
201001,-0.61,-3.3,-1.61,0.36,0.99,1.66,0.11,-0.02,0.59,-1.15,-1.91,-5.93,-4.87,-3.16,1.15,-2.08,-6.95,-6.17,-2.17,-4.06,-4.04,-1.87,-3.62,-4.05,-6.72,-1.24,-2.69,3.77,4.74,0.74
201002,5.2,-1.95,7.47,4.01,3.88,6.52,8.9,2.16,6.05,9.27,1.2,2.25,5.56,2.9,4.79,4.57,9.78,9.23,5.17,0.56,3.32,2.73,6.79,1.89,7.91,5.59,6.25,7.6,2.01,2.09
201003,5.79,5.62,32.75,8.41,6.62,7.71,15.73,8.09,6.77,14.54,8.06,9.85,7.57,9.44,11.14,14.9,8.54,1.27,3.69,4.51,11.12,9.11,6.97,8.1,7.53,5.79,12.9,13.09,6.49,8.03
201004,2.69,4.07,-3.52,11.53,9.21,9.73,6.28,6.96,7.08,11.54,14.91,6.71,8.98,5.27,10.48,9.42,6.76,2.5,9.98,3.64,10.82,5.56,5.37,7.59,6.04,6.99,7.93,7.51,9.83,11.12
201005,-6.18,2.93,-7.55,-10.16,-7.83,-7.32,-5.43,-9,-9.34,-7.35,-10.79,-9.58,-9.52,-10.36,-10.41,-8.64,-10,-15.87,-12.6,-6.13,-7.44,-6.35,-7.47,-7.59,-8.21,-7.64,-7.09,-7.35,-7.92,-8.26
201006,-2.66,6.33,4.16,-11.62,-12.06,-12.2,-10.17,-7.7,-11.34,-10.39,-12.11,-13.09,-6.2,-7.8,-8.86,-9.15,-9.03,-20.2,-4.94,-0.83,-6.83,-6.93,-5.8,-6.9,-9,-5.71,-12.75,-10.03,-8.69,-5.95
201007,4.27,7,13.65,6.42,6.27,6.49,6.62,3.03,10.17,1.83,6.42,7.55,9.86,8.39,11.49,10.8,6.75,19.38,6.42,5.91,7.44,5.83,6.66,6.77,10.71,6.99,5.63,7.39,3.1,4.6
201008,-7.24,1.49,-5.5,-5.13,-9.7,-8.25,-10.83,-5.54,-4.89,-1.13,-7.21,-7.81,-8.25,-9.12,-9.76,-7.86,4.21,-7.74,-6.95,-1.26,-8.76,-6.42,-6.66,-5.53,-8.19,-8.53,-8.62,-6.1,-7.4,-6.56
201009,4.64,5.63,13.66,8.55,8.27,11.77,16.05,11.24,12.51,6.5,9.38,14.14,12.94,10.39,14.19,12.56,17.75,10.53,12.81,5.01,11.54,13.25,14.67,12.48,10.35,12.43,15.7,12.2,5.94,7.18
201010,4.1,0.17,3.52,4.62,0.62,3.72,0.63,2.85,13.45,6.29,0.92,7.74,6.89,7.14,8.06,5.73,14.39,4.83,4.68,2.57,5.74,5.38,5.38,8.08,3.97,4.46,3.39,5.66,1.98,5
201011,2.07,2.26,-4.61,5.24,1.68,1.18,7.22,-0.02,2.66,-5.14,1.16,3.27,5.63,1.32,6.94,3.82,19.39,16.19,9.91,-0.2,1.94,2.53,1.75,3.1,2.24,1.45,5.64,3.7,-0.41,1.68
201012,6.43,7.05,3.34,3.23,9.74,7.65,2.31,10.49,7.47,9,14.25,13.38,11.48,8.41,9.73,8.07,21.63,11.65,11.35,3.7,6.46,8.97,8.4,5.26,6.98,7.39,4.75,3.34,8.27,6.46
201101,-1.03,-4.99,-7.34,0.93,6.39,0.49,-3.71,1.26,0.23,-1.25,0.81,1.79,2.43,4.87,1.2,4.38,-9.12,24.65,6.8,1.75,1.52,0.94,4.19,4.52,0.22,0.35,-3.44,6.38,3.14,2.47
201102,3.03,2.65,8.11,1.74,1.42,2.78,6.07,3.46,0.79,6.54,2.66,7.38,5.33,-1.2,-1.75,3.48,7.73,-0.21,12.49,3.63,8.38,4.78,5.87,4.5,0.28,4.73,6.22,4.15,2.79,2.73
201103,0.14,1.06,32.57,1.3,-1.87,2.02,0.89,2.77,4.67,0.12,0.96,0.34,3.85,-0.49,3.86,7.11,-4.94,1.18,4.98,2.25,-0.26,2.21,-0.16,0.36,0.22,0.1,1.85,-1.01,-0.8,2.58
201104,2.64,2.79,3.33,2.85,-5.38,5.13,6.02,5.02,1.3,-0.03,-0.98,1.87,-0.73,-3.04,0.47,-1.52,-2.93,-0.91,-0.35,3.17,1.77,0.55,1.28,-0.28,1.7,1.95,3.81,0.47,0.36,2.45
201105,-0.2,-1.34,9.89,-1.22,-1.86,-2.08,-3.36,-0.18,-1.72,-1.96,-4.8,-5.42,-4.17,-5.87,-4.7,-2.78,-6.82,-5.48,-7.28,0.33,1.58,-2.7,-2.31,1.49,-3.65,-1.87,0.16,3.61,-2.34,-1.34
201106,-0.57,-0.92,-6.81,-1.34,-0.68,-2.12,-1.49,-4.12,-4.04,-1.92,-5.74,-1.28,-2.98,-4.69,0.57,1.47,-5.28,-6.51,-5.03,-0.37,-2.35,-2.02,-2.92,-2.18,-0.57,-2.6,-1.05,0.19,-2.14,-2.27
201107,-0.88,-2.36,-2.1,-0.11,-3.76,-4.7,3.48,-3.15,0.69,-5.68,-2.63,-4,-2.75,-3.01,-6.11,-3.57,-3.32,-1.92,3.23,-1.03,-7.03,-2.68,-5.31,-3.64,-1.86,-2.03,-1.11,-2.79,-2.11,-1.69
201108,-7.46,-6.12,-3.63,-8.17,-13.07,-8.35,-7.96,-11.37,-10.22,-11.83,-11.61,-11.65,-10.67,-8.92,-14.65,-9.21,-3.57,-23.15,-15.66,0.17,-10.09,-10,-9.98,-7.57,-8.21,-7.8,-9.14,-7.5,-7.7,-7.76
201109,-7.21,-6.57,-1.88,-10.63,-11.85,-12.34,-10.06,-9.36,-15.18,-16.23,-16,-18.31,-14.92,-17.74,-15.26,-9.68,-24.6,-26.89,-20.11,-3.17,-12.35,-10.56,-10.68,-12.42,-10.23,-11.37,-6.93,-7.71,-8.33,-11.92
201110,6.29,11.47,7.62,11.11,9.32,12.21,12.32,9.88,19.34,11.36,18.22,18.67,16.65,9.88,19.74,19.03,22.74,29.61,22.55,7,11.9,12.63,11.86,12.21,10.91,14.92,12.13,9.88,8.83,12.88
201111,-4.73,-0.12,2.89,-2.2,-2.43,-0.74,-7.27,-2.92,-0.46,-2.35,0.06,-2.41,-0.25,-6.33,-7.27,3.35,-3.12,-6.29,0.71,1.25,-1.18,-2.61,-3.63,1.4,-1.19,0.98,-1.69,0.82,-0.95,1.11
201112,-0.15,3.2,-0.95,-1.09,4.37,1.62,1.79,-0.87,-0.29,-3.73,-0.7,-4.76,-1.33,-3.7,-1.26,0.76,-9.04,-10.84,-1.13,2.26,0.23,1.02,-1.69,-1.23,2.06,-0.24,1.29,2.51,1.39,1.46
201201,5.74,0.23,2.76,10.3,8.46,7.49,8.58,11.59,16.21,20.09,13.1,14.4,11.83,11.98,16.35,6.94,16.12,2.17,4.83,-2.05,6.75,8.5,11.85,9.49,11.47,8.66,4.8,6.11,7.59,7.52
201202,1.95,-0.63,12.75,9.18,0.55,6.56,8.74,4.06,3.69,2.32,6.34,-0.47,4.05,3.16,4.66,5.13,-1.31,-6.13,7.09,1.24,4.92,3.48,3.04,2.93,-0.05,4.12,5.31,6.51,4.37,2.77
201203,1.1,7.19,-0.47,6.39,0.22,4.69,2.83,4.22,2.52,6.5,4.39,0.28,-0.95,-0.14,3.47,-4.09,-4.59,-10.06,-3.16,0.33,3.58,2.63,2.06,1.36,0.23,2.54,5.02,5.07,6.44,5.77
201204,0.66,1.22,2.44,-1.76,-5.8,0.21,0.38,-1.57,-0.58,0.81,0.46,-5.08,-1.66,-4.84,-5.34,-0.27,-5.2,-2.66,-3.69,1.44,-4.41,-1.46,-3.89,-3.56,0.86,-1.87,0.23,5.62,-0.07,1.34
201205,-2.16,-2.61,-0.98,-4.05,-4.3,-7.03,-7.23,-5.62,-11.86,-8.81,-9.05,-12.65,-10.81,-10.86,-7.95,-9.46,-16.06,-26.33,-15.51,-1.6,-8,-7.12,-9.41,-10.34,-3.03,-9.38,-4.77,-0.1,-4.1,-8.23
201206,4.85,11,8.44,2.32,7.55,0.01,-2.94,7.32,1.15,5.79,5.95,5.36,2.05,-0.37,-0.16,6.63,7.2,-3.17,4.07,4.16,5.8,4.51,3.11,2.22,2.34,2.09,2.03,2.82,3.46,2.28
201207,-1.12,-0.53,1.87,-5.9,-3.2,-0.49,3.38,0.93,-1.38,-2.12,-4.51,-5.08,0.01,-3.91,-1.87,-2.12,-5.03,-8.19,-2.08,3.09,1.51,-3.47,-2.18,0.37,-1.26,-1.4,-0.36,-0.36,-0.01,0.06
201208,5.24,1.67,-1.88,0.6,7.25,2.72,6.4,2.24,2.43,4.62,6.61,1.62,3.83,0.92,2.42,3.04,3.77,0.82,2.14,-1.6,1.66,2.51,3.39,3.82,-1.47,1.57,3.5,0.02,3.35,-0.05
201209,1.41,2.82,-1.18,1.68,4.79,4.98,1.61,6.35,3.55,3.07,3.77,6.48,1.03,10.12,1.5,1.1,10.19,4.22,6.49,2.76,6.8,5.05,0.82,4.22,-0.27,1.99,3.16,3.21,3.74,3.31
201210,0.09,-2.64,-2.28,0.51,-0.4,0.22,-1.79,-5.19,-1.55,3.57,3.29,-1.65,-0.62,-5.11,-1.76,-0.56,-5.16,21.36,-7.04,0.42,-0.29,-3.83,-5.41,0.34,0.46,0.35,-2.28,-3.98,1.01,1.97
201211,3.55,-0.36,3.33,1.04,-1.53,-1.23,5.46,0.63,-0.41,3.58,2.68,0.2,4.38,1.29,5.59,1.81,-2.77,-12.86,-2.64,-2.56,-3.36,0.16,0.46,2.15,-0.06,4.43,0.43,1.99,-0.44,-0.15
201212,0.34,2.72,-4.94,5.29,7.1,2.98,-0.33,-0.71,3.36,3.08,4.81,6.67,4.82,2.24,5.05,3.55,2.96,3.36,1.43,0.63,1.99,3.18,4.07,3.52,4.61,2.69,-0.22,3.94,2.86,2.16
201301,5.49,3.34,4.73,6.3,5.59,7.45,7.14,9.1,10.01,9.83,9.18,4.77,9.14,8.79,8.57,6.59,-1.19,-3.95,7.41,5.11,8.53,6.74,6.09,5.15,9.53,6.02,6.67,3.52,8.19,6.51
201302,1.19,6.39,1.27,1.39,-0.69,2.69,-0.75,-0.34,-1.51,5.8,2.13,-1.29,1.26,0.02,-0.36,1.62,-8.19,-6.14,-1.45,2.2,-1.49,1.4,1.37,3.2,4.26,0.7,0.22,2.55,2.55,2.74
201303,6.6,8.15,3.32,5.85,4.5,4.64,3.47,5.15,1.93,8.89,5.54,1.74,2.32,4.26,4.66,5.22,-2.15,-1.5,1.72,5.25,7.1,4.49,2.89,6.99,6.24,4.01,5.76,4.98,4.4,6.15
201304,0.23,2.52,4.67,5.63,-0.31,0.17,6.52,1.02,-3.04,-0.33,-3.39,-3.14,-0.3,-0.77,-0.65,-0.52,-15.45,4.82,-5.18,4.36,5.98,-0.91,-0.85,-1.99,-2.69,-0.77,2.76,2.93,-0.21,0.4
201305,3.67,2.52,-1.18,3.6,14.52,1.22,5.86,4.44,6.19,4.52,4.38,5.74,6.93,7.17,9.79,1.45,3.8,8.91,5.21,-4.75,4.91,4.96,6.35,2.86,9.86,3.57,7.25,4.21,4.44,1.48
201306,2.12,2.72,0.54,-0.27,1.96,-0.93,-1.12,-1.27,-4.1,6.35,-4.21,-4.88,-1.13,2.44,-1.06,1.65,-11.24,-18.84,-2.6,0.14,4.1,1.78,-0.11,0.54,0.55,-1.48,0.05,2.92,0.94,-1.75
201307,4.58,0.65,1.07,6.01,13.49,0.4,5.35,10.74,9.02,9.15,3.35,6.95,5.65,8.27,9.46,7.15,8.81,4.41,7.31,5.92,9.02,7.79,7.6,6.77,6.37,8,6.38,2.22,7.35,8.61
201308,-2.53,7.53,-2.92,1.22,-1.22,-4.14,-4.66,-1.91,-0.83,0.41,-1.74,-2.2,-0.21,-2.97,-0.78,-2.19,0.98,2.18,-1.79,-5.53,-3.19,0,-2.38,2.08,-3.8,-2.82,-5.11,-2.1,-2.95,-3.68
201309,1.87,10.54,4.66,6.43,3.35,7.72,5.86,9.15,6.85,5.66,6.8,6.72,7.49,8.53,9.39,7.73,-5.64,-5.24,5.43,2.56,7.23,5.75,5.92,3.89,7.62,7.19,4.6,4.45,3.89,5.66
201310,3.24,5.49,6.19,3.38,4.57,2.52,1.66,-1.88,2.86,4.51,4.5,7.25,2.71,9.24,2.58,5.98,0.32,-1.33,6.38,3.53,3.03,2.77,2.28,4.58,2.93,3.2,2.06,3.82,2.72,4.75
201311,2.8,-0.46,-0.7,0.86,3.58,6.27,5.7,8.27,2.85,4.05,3.62,3.45,4.88,5.2,3.5,8.08,-3.05,-4.81,-1.93,-0.47,3.86,4.07,4.58,2.56,5.85,4.3,3.48,3.35,4.92,1.69
201312,2.66,0.72,1.9,3.99,7.33,0.58,-0.01,4.09,3.28,1,3.87,5.21,4.78,6.59,2.82,5.96,3.23,8.29,1.11,1.66,5.39,3.45,3.31,1.3,2.95,4.81,-0.71,1.07,1.47,2.72
201401,-2.7,2.73,-3.07,0.88,-2.79,-6.14,-7.43,9.09,-1.88,-1.8,0.21,-4.14,-3.9,-0.96,-1.52,-2.51,7.69,-7.26,-1.74,1.29,-0.31,0.6,2.43,7.55,-1.31,-2.13,-8.97,-3.82,-2.49,-1.93
201402,4.61,6.85,4.32,3.01,9.13,5.74,5.1,5.98,7.91,5.54,4.35,1.85,4.87,12.76,8.21,6.97,12.28,-0.45,6.43,3.47,3.28,3.9,4.78,5.41,2.73,4.67,4.2,5.95,3.09,0.71
201403,2.52,6.17,7.18,-0.63,3.14,0.97,1.88,-3.98,5.01,-0.27,-2.64,3.11,0.88,6.02,2.82,0.01,-5.77,-7.32,2.57,2.49,-0.5,-2.49,-0.07,0.01,3.05,2.4,-0.95,0.44,1.77,0.9
201404,-3.01,-4.15,5.18,-6.45,-2.43,-1.53,-3.38,-7.85,-2.26,-2.07,-6.4,-4.39,-2.62,-7.3,-2.33,0.74,-1.86,1.78,5.02,1.94,-4.74,-5.69,-5.69,-2.8,1.12,-3.2,-2.18,-3.93,-2.62,-2.15
201405,3.2,-0.11,3.35,1.87,-0.66,-0.01,-1.69,0.94,0.89,-0.69,-0.61,-4.51,-0.25,-0.85,0.88,2.26,-2.93,-12.31,-0.75,0.7,2.48,-0.23,-0.27,0.62,2.61,-2.02,-0.91,1.71,0.4,-0.89
201406,1.71,3.92,-0.09,1.07,8.71,1.47,0.47,7.26,2.59,2.88,3.77,5.04,4.78,3.15,4.91,0.68,11.31,8.86,7.99,5.16,1.61,4.78,5.63,3.41,3.53,3.07,1.63,3.04,3.51,4.28
201407,-5.29,-1.28,-2.98,-5.91,-5.02,-1.58,-0.62,-6.96,-3.25,-5.65,-8.52,-0.36,-6.76,-6.09,-5.85,-3.4,-1.83,6.16,-8.3,-6.44,-2.91,-4.64,-5.34,-3.49,-3.54,-4.89,-4.88,-4.91,-2.61,-6.15
201408,6.54,8.09,6.25,10.22,3,3.78,2.88,4.7,5.22,6.56,9.22,3.42,4.57,4.57,4.22,8.03,-2.26,9.07,1.61,5.63,-0.61,2.57,5,3.55,3.61,5.29,5.36,1.61,3.4,3.56
201409,-1.96,7.1,1.61,-3.08,-8.33,-0.47,-4.88,-4.97,-10.93,-5.23,-8.23,-8.37,-6.61,-7.63,-10.06,-2.61,-13.88,-18.57,-12.57,-4.75,-5.32,-3.56,-4.98,-5.91,-2.43,-5.69,-5.84,3.07,-2.56,-2.33
201410,4.81,3.59,4.39,1.22,5.46,4.23,0.99,5.17,-0.02,1.7,4.09,0.68,2.42,2.5,6.85,2.27,-14.7,-7.5,-14.71,9,3.78,2.85,1.47,8.01,6.18,2.79,2.9,4.44,4.79,2.49
201411,1.15,2.66,1.49,1.91,1.6,-1.2,7.52,0.58,-0.91,1.32,-0.56,-5.3,-2.35,-3.55,0.65,-0.8,2.64,6.99,-19.87,-0.64,0.73,0.9,2.15,0.82,3.98,-2.38,4.52,4.37,0.26,-2.01
201412,0.91,-0.17,-1.61,-0.54,3.88,0.53,-0.47,5.3,0.08,7.11,1.71,-3.71,-0.14,-1.03,0.97,-0.87,-2.72,-20.5,-9.44,3.09,-1.25,3.22,2.89,2.79,2.08,2.1,1.56,1.73,3.28,0.77
201501,-2.21,-0.3,4.26,-2.44,-0.74,-3.19,-0.81,2.62,-5.55,-2.19,-6.76,-9.43,-7.81,-5.91,-6.52,-1.4,1.56,-22.58,-8.23,0.76,-3.75,-4.87,-1.93,-4.71,-5.27,-5.51,-2.86,2.68,-5.56,-0.47
201502,4.09,-3.42,5.79,6.57,5.74,7.1,4.18,9.3,11.32,11.13,6.76,12.96,6.76,7.32,8.58,6.48,-0.18,16.18,12.7,-2.69,6.28,7.35,6.43,6.06,5.73,3.12,5.91,5.04,4.58,6.19
201503,1.75,1.58,-6.73,1.42,0.64,-1.26,2.33,1.08,-0.42,5.69,1.17,-3.21,-1.82,0.9,0.24,0.81,-7.5,-20.17,-7.95,-0.27,0.79,-1.03,-1.67,1.59,-1.23,1,3.41,-1.49,2.15,1.12
201504,-0.92,-0.69,4.99,3.64,-5.08,0.18,-1.93,-4.17,1.22,-0.5,-1.87,8.2,1.3,0.8,-0.99,-4.94,13.61,-1.11,16.44,0.28,12.47,-0.47,-0.91,-3.64,-1.86,-0.83,-3.82,-1.16,0.03,0.75
201505,2.96,3.79,1.91,-0.47,3,0.62,-3.16,5.09,3.58,0.42,-1,-7.94,-1.45,-0.73,-0.59,-0.25,-3.61,-23.03,-7.44,-0.74,0.34,0.99,3.04,-1.25,-1.42,0.13,-0.74,1.42,1.2,-0.58
201506,0.41,-3.96,0.08,-1.66,-2.55,-0.1,0.24,2.57,-1.39,6.95,0.18,-1.99,-1.2,-2.97,-2.93,-2.97,-10.69,-32.02,-7.13,-5.14,-1.78,-0.1,-2.16,0.51,-2.54,0.15,-0.23,0.89,2.77,-1.13
201507,0.63,-1.36,10.18,-2.73,-3.01,-2.3,-1.6,-0.47,-7.19,-2.54,-2.48,-11.77,-8.58,-4.85,-4.71,-3.28,-14.94,-31.85,-20.83,2.95,-1.47,-3.21,-4.84,-3.11,-0.8,-4.2,-1.83,1.63,0.11,-4.19
201508,-3.3,-5.18,-4.11,-4.6,-4.91,-5.86,-2.6,-7.17,-7.55,-3.47,-3.19,-5.79,-1.12,-4.26,-4.73,-2.05,-3.7,80.02,1.3,-3.4,-5.47,-6.12,-5.03,-5.72,-6.64,-1.97,-5,-10.11,-3.28,-5.13
201509,-2.81,-2.29,2.79,-6.87,-3.44,-4.08,-5.46,-11.47,-10.12,-4.43,-6.57,-15.01,-9.38,-7.81,-7.54,-8.65,-9.88,-36.36,-17.36,1.13,-1.1,-3.53,-3.22,-4.72,-7.15,-6.28,-6.63,-3.79,-0.82,-6.28
201510,5.65,6.16,9.75,10.83,12.33,6.03,-3.79,2.88,12.33,1.63,4.75,0.84,7.53,7.68,8.09,9.09,3.55,-26.13,10.21,3.2,6.41,6.08,6.27,11.53,4.68,7.8,2.09,-1.98,3.88,7.77
201511,0.66,3.29,-1.45,-4.76,-1.3,-2.33,-4.9,10.23,-0.96,-2.17,4.14,-3.21,2.25,-0.27,3.97,1.66,-5.7,-0.99,-2.97,-1.99,-2.47,2.87,3.11,-0.73,-1.34,1.91,-3.37,-1.68,3.13,-1.37
201512,-1.07,5.64,-0.21,-2.02,-8.51,-3.4,-2.73,-5.78,-8.37,-4.96,-5.73,-4.47,-6.07,-0.52,-9.46,-4.02,-7.14,-26.04,-17.79,0.16,-4.12,-4.89,-2.81,-5.2,-8.63,-7.15,-2.15,-2.74,-3.11,0.07
201601,-2.4,-5.4,3.62,-9.85,-4.91,-5.39,1.87,-18.65,-12.53,-7.46,-10.35,-10.78,-6.19,-10.46,-14.68,-8.89,-6.59,-11.66,-12.75,4.4,-6.2,-9.63,-6.73,-10.75,-8.37,-9.6,-7.44,-4.27,-7.07,-6.52
201602,0.97,-0.94,0.62,1.47,-0.14,3.97,5.09,-2.9,3.47,0.09,2.27,6.33,3.96,1.07,8.94,-0.43,17.82,-4.4,-11.29,1.07,1.84,-0.77,2.08,2.07,4.14,4.42,4.15,4.13,-0.75,2.15
201603,3.43,5.72,3.06,10.17,6.21,7.65,5.38,7.71,12.15,4.8,14.8,16.91,12.39,4.33,9.96,4.02,13.06,-2.7,25.55,8.06,4.49,7.08,6.69,10.72,12.33,12.68,6.89,3.21,5.42,8.77
201604,2.59,-1.72,-1.69,-0.23,6.24,1.47,-0.58,5.17,8.25,3.28,1.43,10.78,5.48,4.8,2.6,4.86,23.07,15.29,20.85,2.68,2.79,2.03,-0.04,2.98,-0.04,3.49,-1.43,-1.85,4.07,0.9
201605,-0.01,5.12,0.41,2.09,6.25,-3.89,-5.59,1.41,-0.78,-3.75,3.85,-9.77,-0.01,-0.57,-0.59,-1.74,-5.72,-2.65,-6.56,2.39,0.01,3.64,1.8,0.37,-5.93,-1.52,-5.02,-1.31,2,1
201606,6.02,5.83,7.25,2,2.04,1.82,3.14,-4.51,-0.54,-0.33,-0.05,-0.89,-0.07,-0.64,-4.65,-0.73,18.97,0.89,1.16,7.45,2.02,3.29,-1.46,-0.49,-3.91,2.06,0.96,-1.41,-2.49,3.61
